Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
31b1700b51c37b7028f758eec001756f826bdf88ac6589e80870ee0d4ef6ee2e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.710375,54.655725,On or near Sharman Dale,,,Violence and sexual offences,,
8d6cc7e86fd51c98563a37115a6c55ad81bcdda0fbda2b4bc105eda223bb6fa5,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.328793,54.474086,On or near Donnelly Gardens,,,Violence and sexual offences,,
05773eea8c4d7713f428bf7c8dce009903d1a5114f72bedc4b69167c609ebb4f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.666771,54.694315,On or near Northland Drive,,,Violence and sexual offences,,
9a8d059ddc86beb05edac4cc1f02ddfa3c6d36816c0d96d93061ef0594462ca8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.960765,54.611755,On or near Bray Close,,,Violence and sexual offences,,
dae7c6d2418b8599152f7c36438828ae56843db646756ce2ce4f3302ab40db07,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.041001,54.546251,On or near Barnfield Road,,,Violence and sexual offences,,
e94503c53e3fe6b72ea200657702232e9a44e2a445fe3479ef148f7e601fd06f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.357164,54.373551,On or near Castleview,,,Violence and sexual offences,,
849438f8c1b6e579ced5614f0154474b4646588fe820984eb462115dd4f08984,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.278223,54.865264,On or near Mill Street,,,Violence and sexual offences,,
ac45c217cff0df5f5220b5f668ba203cd12dbd99005e80e981d09f825b79dadc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.220035,54.731466,On or near Islay Street,,,Violence and sexual offences,,
e5cab1eaeb74ee40804b1fce6de6adba47bb0af0f3db62fa7e463e99f2d7bf9d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928741,54.597032,On or near Donegall Square East,,,Violence and sexual offences,,
179beb80d8b42e4d40d1b84a7f99a37521323f39e7618d59f34c21358d95e4c4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.332398,54.183659,On or near Windsor Avenue,,,Violence and sexual offences,,
c140efd152954358fde498260562bbb0b3dc930a5de2188428ae4289b7a3b8c8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.335647,54.991514,On or near Celtic Court,,,Violence and sexual offences,,
84036be04c435d6c313384fdea02909c83343e691c9631429c0a3f15a7f02d0f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.335647,54.991514,On or near Celtic Court,,,Violence and sexual offences,,
733e9a6b43e9ef103ca7072d7a4643e779dbc50a1b27f4bff73f7ad6a6c19f1b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.167115,54.415460,On or near ,,,Violence and sexual offences,,
0ae012c55631bd9131ee036300c42aab1bbaa0e6742d645052f4eee2a33b7099,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.321645,54.998174,On or near Strand Road,,,Violence and sexual offences,,
7e8012d266608b1f5949cdd4071cbbe3bcbc532e42723d81399ff74a2c9a647b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922587,54.638860,On or near Shore Crescent,,,Violence and sexual offences,,
5e1f4ec9f5f46fe30187464c9013d3780eec938a9895d9567ad80a18e3ed371f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.028681,54.557192,On or near Woodside Park,,,Violence and sexual offences,,
75408234fdee5a7dae244324efa82365ee9ad09add017413f79219337ddba745,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.665497,54.663494,On or near High Street,,,Violence and sexual offences,,
5d1bd2ffa34bb94adb97d83a6bc6cf6a02ab970c773555d2eb2f91207c56eb25,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.322053,54.999964,On or near Strand Road,,,Violence and sexual offences,,
9141042f9a706b8a80a5df2f2a44cb495fae486180f82c2644f1fd0f747f8ff8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.926012,54.587102,On or near Essex Grove,,,Violence and sexual offences,,
1a19e7b16e8aebe017de74fcf359798ad7ceab2a4c738ce13132e41e5c005feb,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.537957,55.157120,On or near ,,,Violence and sexual offences,,
a7cf19d215aa13ad720634342d46600e3d92895d81120f3303191ad44c7e1092,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.799434,54.718566,On or near Mckeens Avenue,,,Violence and sexual offences,,
b903e1320216b548aaa16b21826a6fc9f09bbfd07ab76ecd329f320f1694a260,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.969929,54.625422,On or near Silverstream Drive,,,Violence and sexual offences,,
7f100f0ebba1245031c557af6fc994a10511ec36a19b1d98d9c1ad68ce664f55,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928256,54.601400,On or near Donegall Street,,,Violence and sexual offences,,
dd72d0205cb3b47ce7fbc3d0a75a0b797f913d05e5890710f6048b59fd9eca56,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.702351,54.595523,On or near West Street,,,Violence and sexual offences,,
aff8a927a571a24d63759ea1f1373b4c394e6c239a3cf4f34e96cd5bdd623144,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.010906,54.537763,On or near ,,,Violence and sexual offences,,
ff24a6f0b1c48efe8590842f479dce81621453a4b3390bbf8868b4bb20cb3ace,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961051,54.600456,On or near Springfield Crescent,,,Violence and sexual offences,,
0dae4c3977baa030b24aa4e20ce915f48e23a426caaec5b594dcc7b66c2dac93,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961051,54.600456,On or near Springfield Crescent,,,Violence and sexual offences,,
e8dec687b9f598f86b24c4f9eded865dd9ab57f18a5dae7ef5e728b2eda5d4a0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.896384,54.738536,On or near Lisglass Road,,,Violence and sexual offences,,
3b949ff3fadd822364bcbb5b4a983e7f974467109d65e8dc243a9fda9f2551ff,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.807971,54.716824,On or near St. Brides Street,,,Violence and sexual offences,,
1f6da89b29f42c4c3b5b13f6725cb79fbdc93751f44e7a8602e2d327f27b20fe,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.807971,54.716824,On or near St. Brides Street,,,Violence and sexual offences,,
5cac822a6632abfea756e150188dec6d56b3664e2cfc0714f0815fc6d912c35a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.669997,54.846812,On or near O'Hara Road,,,Violence and sexual offences,,
09e1ca12e124d2379eb68f0b41800d5347a8a633c16e77f3fdc228a1e5186a52,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.946066,54.613456,On or near Southport Court,,,Violence and sexual offences,,
e3b0d41c33ca1edc610660792c3a04bc698c333c14cf923a09eca132f36c4274,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.025223,54.560289,On or near Laurelbank,,,Violence and sexual offences,,
18118a636b3c64bf1772daddfdb87fb83f151d946454de37665741d91067e946,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.665611,54.590435,On or near Ballyreagh Way,,,Violence and sexual offences,,
471bc46fd95d60fd9f4ea7d896e13052d473542ee5a6c9bc75b3d02d5b55aa35,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.665611,54.590435,On or near Ballyreagh Way,,,Violence and sexual offences,,
0f601686cd5f4bb9cf974701d4b8b676b1e17e2c5fe996db0701984112bf4823,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922180,54.623156,On or near ,,,Violence and sexual offences,,
9cc6d9b3dff339275f2a21534602493cd01aa65b11c39eafd2fea8cc1cbab6f9,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.326008,54.991443,On or near Mountjoy Street,,,Violence and sexual offences,,
57dcfd30f8147a35d92dda667ea7634d60efe548498e0fe5e10e64ea11a9e7ab,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.413089,54.351595,On or near Sinton Park,,,Violence and sexual offences,,
bace33d495e2fe3900a8ab15df9a914000508f92e35df549babb42af0447983b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932635,54.591645,On or near Ventry Street,,,Violence and sexual offences,,
2cb0400eeed66c5852fe0472517ce107ba4dc31077cd08b9a1657eb8a4ca44c6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922152,54.584520,On or near Balfour Avenue,,,Violence and sexual offences,,
91ff38907e0f98824f7f51c81925606d91d74d4ded51d28679e127751e4eed12,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.325216,54.992095,On or near Upper Bennett Street,,,Violence and sexual offences,,
d485e67d15ac05a8970cae03b0c5c227b9047d0992ad1fd26814ec5715e40f66,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.701277,54.470317,On or near Dreemore Road,,,Violence and sexual offences,,
eb5d366a0a3a0a61453efd1898021222099442296d20f6964451821ced8927a7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930439,54.592551,On or near Bankmore Street,,,Violence and sexual offences,,
2a028f476776a94c5939dddb159c0c0856935c89075d60fe11d03cf9a0dbabd2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.333425,54.987900,On or near Bishop Street,,,Violence and sexual offences,,
ea00ade3a8db6b2a1000d5370d525868772f42ea95c1f96102fed48830b58a9d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.010624,54.565144,On or near Tildarg Avenue,,,Violence and sexual offences,,
725873e3c7d2dfba1e1ad8399de0f504a98ab3ddd7d7f670b7f7f3796afbc7d9,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.368872,54.375183,On or near Stramore Road,,,Violence and sexual offences,,
db7b68c72981cd44ad5543ada946bb02047d7dbcb7ec431009dccb6990542746,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.416472,54.442312,On or near Kernan Loop,,,Violence and sexual offences,,
c1faf8d7959fad05a90dd0586f4b5ab52c9184b471e16bbeedfa243a22301d8b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.416472,54.442312,On or near Kernan Loop,,,Violence and sexual offences,,
b2e3ebaf44a99b10ccfc75d83704f59285030e4edf6599f3b4b6ad28942189ed,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.334837,54.187754,On or near Belfast Road,,,Violence and sexual offences,,
5e872a8a5b33e6a12319206f832d49c7e4bfb2af8225d7a1e7bdfa055122e82e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.656095,54.354574,On or near Banbrook Hill,,,Violence and sexual offences,,
712307f8255577c550b06ece4e12803f40da99b81daf2247009e90478c417417,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.656095,54.354574,On or near Banbrook Hill,,,Violence and sexual offences,,
210f238a93d7ba0a5107ec291f1d3102603186963177193b7bf5a0939d27631f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956843,54.609703,On or near Edenbrook Close,,,Violence and sexual offences,,
07fb1737382a252cbf1d9accdaf9e4edaecd6ea4ca3f93d5af184d4cb553d5df,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.336355,54.176292,On or near Upper Water Street,,,Violence and sexual offences,,
b7fb701d370d87ce0945f6862988005eeadea9c950863f1ad40e15d5959a3652,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.955518,54.619141,On or near Deerpark Road,,,Violence and sexual offences,,
77595147fe02de22e98bd05127b97589152ad6129cc0232741a08bd4be40becd,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.729261,54.527113,On or near Tullynagee Road,,,Violence and sexual offences,,
bf31da48aa8bb146a00473b4efcd1940e480184e9c36a2131da0110d5f4913de,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.998626,54.562610,On or near Mayfield Square,,,Violence and sexual offences,,
a4e59b6fd490655c646a2abe94d27919692bb66e3ca940e87b05cea7da6dab16,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.690084,54.592989,On or near Movilla Street,,,Violence and sexual offences,,
464bc775e4f9e8aec2cdf7ba8db1606c75b8f92fdb913777277d10868dc101e0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.165918,54.235437,On or near Mourneview Park,,,Violence and sexual offences,,
6f1d8075e9638593439e52dafc1480beefbc53c24e2b4211553550832949cc68,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.890705,54.400775,On or near Loughside Drive,,,Violence and sexual offences,,
270638e710ba057951614c5b27885480662ed80029a19e19d233ec882ca1bd25,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.656995,55.145734,On or near Mossvale Park,,,Violence and sexual offences,,
90ab71f9617a1688b41410c85c7730303e67c1e9d66fd2eb4d34ddf1b936cc65,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927690,54.597014,On or near ,,,Violence and sexual offences,,
ae101b2207377fb3fbd010a8b83aff692781b89cd5105e122056d5fdf1aa9a00,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.348391,55.013887,On or near Norburgh Park,,,Violence and sexual offences,,
e11bc697d5f838590832584f4db2da81e289a9068f0793050500b30bc2456992,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.878796,54.604047,On or near Strandburn Park,,,Violence and sexual offences,,
dc68aa7ce755111be3f598a9d2eecbc4995e2d54c17db6eb3adec71aed3a4d52,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.326792,54.856177,On or near Royal Court,,,Violence and sexual offences,,
e1b86bbd789e5c3dca08c15bc87bf2075955d1d4849632659900f2116c47bdd3,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.458202,54.817910,On or near Ballycolman Estate,,,Violence and sexual offences,,
3cb007685bbc847d9ef12686d1657af8c1a42072af26860f77f28b7eeb0dc74a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.924180,54.611249,On or near Midland Crescent,,,Violence and sexual offences,,
fbdb2212190168c5693a5cd10cc8867d6041e62fcbd051af67a452000af16d2d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.590889,54.581292,On or near Killycolpy Road,,,Violence and sexual offences,,
0a67a3769cf85a36e985aaaef3fcc6892363b368659bd489f15ed00d099afbf5,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.920207,54.608719,On or near Dock Street,,,Violence and sexual offences,,
2e6ccafa6859f61d75617aa0e508e309ad1be88174ef845299f5556eb64dd68e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.920207,54.608719,On or near Dock Street,,,Violence and sexual offences,,
f5ef1bb10d29c09e553668c14339b901bf1168f79ef209658b91d3a1e78e888e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.924127,54.587959,On or near Ormeau Road,,,Violence and sexual offences,,
0bc9bbbdd9afa516d5059486757c9e7ad4fb9c0e616aa551d887dae86424857f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.748496,54.773347,On or near Island Road,,,Violence and sexual offences,,
3cfb9f8f8708d66f63af3729ec75b4d92ecf93bf938747678df5e92de0773658,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.332398,54.183659,On or near Windsor Avenue,,,Violence and sexual offences,,
19b6597bfd79b3c701ea5e834a9295f555d959952ded8cbe294fb76ab0c11ea9,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922639,54.597431,On or near ,,,Violence and sexual offences,,
4653483320c6e89a41ae1209910216c84e61fd8a1eac2fc6a881e4330c423f6b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.345924,55.011835,On or near Oranmore Park,,,Violence and sexual offences,,
3ebd705a29e4e0dc354e10b0064b8f94db860dd5386d0834497a0f05d436f44b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.184973,54.732986,On or near Bush Road,,,Violence and sexual offences,,
464e4a43615e0507a8c11bf730bdbf7bf97b3d1c41cdf7fc4a0c80742d5179d3,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.954394,54.613462,On or near Ardilea Street,,,Violence and sexual offences,,
